title,url,ctime,label_type,label_property,label_article,code,company,industry
申能股份拟投资2.19亿元参与设立浙江衢江抽水蓄能公司,https://news.10jqka.com.cn/m608687043/,1544682310,新闻,中性,,600642,申能股份,电力
投资抽水蓄能，优化清洁能源产业布局,https://news.10jqka.com.cn/m16938505_sr/,1544512497,研报,,,600642,申能股份,电力
申能股份点评报告：投资抽水蓄能 优化清洁能源产业布局,https://mp.weixin.qq.com/s?__biz=MzA5MTI0NDM3MA==&mid=2660731455&idx=1&sn=c4ccc39405e5940c9c43ecec94554ecb&chksm=8b1c7802bc6bf114c8e3bafaffcdb73afce9a0808d6fcaba99cadb119ff753a4d6ea3d6bd99e&scene=0&xtrack=1,1544493198,新闻,,,600642,申能股份,电力
申能股份：拟2亿元参设衢江抽水蓄能公司,https://news.10jqka.com.cn/m608619364/,1544428259,新闻,中性,,600642,申能股份,电力
公用事业：火力发电受到挤占 荐8股,https://news.10jqka.com.cn/m608199457/,1542344583,新闻,中性,,600642,申能股份,电力
申能股份点评报告：油气勘探有序推进 多元布局上游优质资源,https://mp.weixin.qq.com/s?__biz=MzA5MTI0NDM3MA==&mid=2660731385&idx=1&sn=a6374e732dfb8157e7032889bceff39e&chksm=8b1c7bc4bc6bf2d2fa3ade3ef74ca1ba32129c443ddaf3610b06b2dcfc37992130e34064addd&scene=0&xtrack=1,1542241180,新闻,中性,,600642,申能股份,电力
甲醇汽车即将进入推广应用阶段 华鲁恒升净利增近2倍,https://news.10jqka.com.cn/m607959721/,1541401485,新闻,中性,,600642,申能股份,电力
发电主业稳中有增，投资油气开采布局能源全产业链,https://news.10jqka.com.cn/m16332667_sr/,1541051967,研报,,,600642,申能股份,电力
88只个股现证金身影 持股比例同为2.99%,https://news.10jqka.com.cn/m607895887/,1541027647,新闻,热门,,600642,申能股份,电力
申能股份2018年三季报点评：发电主业稳中有增 投资油气开采布局能源全产业链,https://mp.weixin.qq.com/s?__biz=MzA5MTI0NDM3MA==&mid=2660731350&idx=2&sn=872b366427e5fa53e0b88b28f1b5f132&chksm=8b1c7bebbc6bf2fd07078a5bb0cf084fd3d0fe15ade2ebf23667a5d76cd72fbffcff2f7da61d&scene=0,1540946011,新闻,中性,,600642,申能股份,电力
财报速递：申能股份前三季度净利12.51亿 同比下降15%,https://news.10jqka.com.cn/m607855029/,1540887686,新闻,,,600642,申能股份,电力
9月用电需求保持旺盛趋势 持续为板块业绩改善筑基,https://mp.weixin.qq.com/s?__biz=MzIzOTUwNDk3MQ==&mid=2247493448&idx=1&sn=5b0b1cd9b120bffd9f0db06c467beed7&chksm=e92bbc6cde5c357a77bd1a2d40fcfced18649288668f864c483b9d61e890454303e534eb5de3&scene=0,1540740300,新闻,中性,,600642,申能股份,电力
公用事业：工业用电需求减弱 荐9股,https://news.10jqka.com.cn/m607729914/,1540357525,新闻,中性,,600642,申能股份,电力
申能股份有限公司 2018年前三季度发电量完成情况公告,https://news.10jqka.com.cn/m607697516/,1540234966,新闻,中性,,600642,申能股份,电力
多地上调居民天然气价格 专家预计冬季供求仍趋紧,https://news.10jqka.com.cn/m607146576/,1536971384,新闻,中性,,600642,申能股份,电力
申能股份：投资收益影响业绩 重点发电项目稳步推进,https://mp.weixin.qq.com/s?__biz=MzUxMzU4MjY1Mw==&mid=2247485921&idx=2&sn=fa7735b5556d5cad735c252d9b113508&chksm=f953bab3ce2433a5569f8a1c4575a8423beda29c98453d20d253692ca7bd0c8ad39c47fc5a2a&scene=0,1535683341,新闻,中性,,600642,申能股份,电力
发电资产优化主业稳定增长，积极布局上游能源资产,https://news.10jqka.com.cn/m15734861_sr/,1535626933,研报,,,600642,申能股份,电力
2018年半年报点评：投资收益影响业绩，重点发电项目稳步推进,https://news.10jqka.com.cn/m15727719_sr/,1535614777,研报,,,600642,申能股份,电力
