title,url,ctime,label_type,label_property,label_article,code,company,industry
券商股尾盘爆发 11股获主力大笔买入,http://t.10jqka.com.cn/m/zhibo/pid_102887523.shtml,1551873526,新闻,中性,"50001230_证券业,50028656_主力资金",000851,高鸿股份,信息服务
涨停股揭秘：5G时代边缘计算MEC成为网络架构变化的重大特征 高鸿股份封涨停,https://news.10jqka.com.cn/m610079941/,1551835935,新闻,,50000091_涨停股揭秘,000851,高鸿股份,信息服务
边缘计算板块午后持续走强 多股涨停,https://m.yicai.com/news/100131341.html,1551768803,新闻,中性,"50013350_边缘计算,50000098_涨停",000851,高鸿股份,信息服务
涨停股揭秘：5G时代边缘计算MEC成为网络架构变化的重大特征 高鸿股份封涨停,https://news.10jqka.com.cn/m610060982/,1551763268,新闻,,50000091_涨停股揭秘,000851,高鸿股份,信息服务
高鸿股份：公司车联网业务后续会围绕5G车联网应用提供相关产品和解决方案,https://news.10jqka.com.cn/m610035892/,1551668129,新闻,,___,000851,高鸿股份,信息服务
高鸿股份：公司车联网业务2018年尚未形成规模化收入与利润,https://news.10jqka.com.cn/m609980640/,1551330362,新闻,,"50011746_车联网,50001626_高鸿股份",000851,高鸿股份,信息服务
近期上市公司股东增持揭秘：市值百亿的公司 股东增持却不足万元 最豪气增持是这家公司股东,http://t.10jqka.com.cn/m/zhibo/pid_102052952.shtml,1549949708,新闻,中性,"50000002_股东增持,50002465_雄韬股份",000851,高鸿股份,信息服务
高鸿股份预计2018年全年净利润同比下降78%至95%,https://news.10jqka.com.cn/m609502089/,1548753146,新闻,,,000851,高鸿股份,信息服务
高鸿股份：LTE-V车联网技术已完成了终端、模组等产品研发和小批量生产,https://news.10jqka.com.cn/m609383585/,1548209360,新闻,中性,,000851,高鸿股份,信息服务
高鸿股份为两家子公司提供10亿担保 其中一家子公司负债率超70%,https://news.10jqka.com.cn/m609259528/,1547610971,新闻,利空,,000851,高鸿股份,信息服务
高鸿股份：拟公开发行不超5亿元公司债,https://news.10jqka.com.cn/m609251508/,1547555869,新闻,中性,,000851,高鸿股份,信息服务
四川九洲、高鸿股份等回应与华为合作传闻,http://data.p5w.net/s2247398.html,1547203736,新闻,利空,,000851,高鸿股份,信息服务
开年首周资金连续买入324只个股  机构扎堆推荐11只年报预喜股,https://news.10jqka.com.cn/m609063298/,1546815058,新闻,中性,,000851,高鸿股份,信息服务
工信部加快2019年5G商用部署 通讯设备龙头股“站上风口”,https://news.10jqka.com.cn/m609004240/,1546472352,新闻,利好,,000851,高鸿股份,信息服务
高鸿股份(12月27日)现大宗交易,https://news.10jqka.com.cn/m608936344/,1545904812,新闻,,,000851,高鸿股份,信息服务
高鸿股份将于12月24日解禁1928.01万股,https://news.10jqka.com.cn/m608791655/,1545220875,新闻,,,000851,高鸿股份,信息服务
高鸿股份总经理付景林辞职 年薪为79.85万元,https://news.10jqka.com.cn/m608777306/,1545196718,新闻,利空,,000851,高鸿股份,信息服务
全面解读 国务院优惠所得税促进创投发展,http://t.10jqka.com.cn/m/zhibo/pid_100409870.shtml,1544683001,新闻,热门,,000851,高鸿股份,信息服务
高鸿股份：三季度末高阳捷迅话费充值代收代付发生额超100亿元,http://data.p5w.net/s2232559.html,1544442462,新闻,中性,,000851,高鸿股份,信息服务
高鸿股份：公司主要通过大唐投资公司及下属平台 投资高新科技和技术前沿等领域,https://news.10jqka.com.cn/m608624589/,1544436735,新闻,中性,,000851,高鸿股份,信息服务
国改掀起新一轮投资机会,https://news.10jqka.com.cn/m611192819/,1556854381,新闻,中性,"50007732_国企改革,50009695_投资机会",000852,石化机械,矿山冶金机械
石化机械(000852)04月30日14:30大单揭秘,https://news.10jqka.com.cn/m611170801/,1556606872,新闻,,50008101_大单揭秘,000852,石化机械,矿山冶金机械
石化机械：2019年第一季度报告正文,https://news.10jqka.com.cn/tapp/notice.html#seq=18996017,1556208002,公告,,,000852,石化机械,矿山冶金机械
石化机械：2019年第一季度报告全文,https://news.10jqka.com.cn/tapp/notice.html#seq=18996027,1556208002,公告,,,000852,石化机械,矿山冶金机械
财报速递：石化机械一季度净利1042.32万 同比扭亏为盈,https://news.10jqka.com.cn/m611077121/,1556186473,新闻,,50000272_定期报告,000852,石化机械,矿山冶金机械
石化机械（000852）个股主力机构活跃度动向解读,https://news.10jqka.com.cn/m611068605/,1556173959,新闻,,50030648_AI解读,000852,石化机械,矿山冶金机械
石化机械(04月24日)现大宗交易,https://news.10jqka.com.cn/m611049702/,1556100005,新闻,,50004785_大宗交易,000852,石化机械,矿山冶金机械
2019年1-3月专用设备制造业工业生产者出厂价格指数统计分析,https://news.10jqka.com.cn/m611012548/,1555999581,新闻,中性,50005128_机械设备,000852,石化机械,矿山冶金机械
风云再起！美国取消伊朗原油出口豁免有何影响,https://news.10jqka.com.cn/m611008232/,1555984364,新闻,中性,"50005768_美国,50011570_伊朗",000852,石化机械,矿山冶金机械
海洋强国+军民融合提振相关题材  振芯科技等3只个股被两类机构交叉持有,https://news.10jqka.com.cn/m611006273/,1555974893,新闻,中性,"50002704_振芯科技,50000594_军民融合",000852,石化机械,矿山冶金机械
一季度整体业绩承压 机械行业优选可持续增长公司,https://news.10jqka.com.cn/m611004953/,1555940384,新闻,中性,"50006702_业绩上升,50019735_业绩承压",000852,石化机械,矿山冶金机械
海军成立70周年阅兵举行 振芯科技等3只概念股被两类机构交叉持有,https://news.10jqka.com.cn/m611004410/,1555935407,新闻,利好,"50002704_振芯科技,50009471_阅兵",000852,石化机械,矿山冶金机械
机构调研偏重周期股 化工、工程机械受关注,https://news.10jqka.com.cn/m610979906/,1555891842,新闻,中性,"50000286_机构调研,50005128_机械设备",000852,石化机械,矿山冶金机械
接下来的行情要看周期股？机构正关注这些细分产业,https://news.10jqka.com.cn/m610979640/,1555888571,新闻,中性,"50000749_周期股,50005128_机械设备",000852,石化机械,矿山冶金机械
渤海证券：2019年挖掘机销量有望创新高 关注龙头股,https://news.10jqka.com.cn/m610906508/,1555487577,新闻,中性,50005128_工程机械,000852,石化机械,矿山冶金机械
机械制造：继续看好工程机械龙头全年表现荐5股,https://news.10jqka.com.cn/m610902715/,1555483144,新闻,中性,"50005128_机械设备,50006467_工程机械",000852,石化机械,矿山冶金机械
水泥、重卡龙头市值已超越上轮高点 下一个是工程机械吗,https://news.10jqka.com.cn/m610868444/,1555381035,新闻,中性,50005128_工程机械,000852,石化机械,矿山冶金机械
上市公司年报透露保险机构选股底细,https://news.10jqka.com.cn/m610807945/,1555027154,新闻,中性,"50025087_保险,50010484_选股",000852,石化机械,矿山冶金机械
3月份挖掘机销售延续火爆 近14亿元大单重点布局9只概念股,https://news.10jqka.com.cn/m610771243/,1554901220,新闻,中性,50005128_机械设备,000852,石化机械,矿山冶金机械
一季报同比大幅扭亏，19年业绩加速释放,https://news.10jqka.com.cn/m18688025_sr/,1554855513,研报,,,000852,石化机械,矿山冶金机械
石化机械：2019年第一季度业绩预告,https://news.10jqka.com.cn/tapp/notice.html#seq=18647425,1554825602,公告,,,000852,石化机械,矿山冶金机械
石化机械预计一季度扭亏为盈,https://news.10jqka.com.cn/m610746036/,1554822083,新闻,中性,"50001627_石化机械,50007021_扭亏为盈",000852,石化机械,矿山冶金机械
石化机械预计一季度净利润同比增长112%至113%,https://news.10jqka.com.cn/m610734946/,1554804112,新闻,,"50006702_业绩上升,50001627_石化机械",000852,石化机械,矿山冶金机械
3月挖掘机销量同比增长15.7% 2019年挖掘机销量有望再创历史新高,https://news.10jqka.com.cn/m610721792/,1554780473,新闻,利好,50005128_机械设备,000852,石化机械,矿山冶金机械
国金证券：看好油服行业未来3年发展趋势,https://news.10jqka.com.cn/m610717850/,1554774824,新闻,中性,50003347_国金证券,000852,石化机械,矿山冶金机械
2018年年报点评：油气钢管业务快速增长，钻头及钻具业务毛利率大幅提升,https://news.10jqka.com.cn/m18629647_sr/,1554709055,研报,,,000852,石化机械,矿山冶金机械
2月挖掘机销量超预期增长 市场行情望持续火爆,https://news.10jqka.com.cn/m610668877/,1554362925,新闻,中性,50005128_机械设备,000852,石化机械,矿山冶金机械
利空出尽，19年业绩加速释放,https://news.10jqka.com.cn/m18621013_sr/,1554360854,研报,,,000852,石化机械,矿山冶金机械
石化机械：关于2018年度资本公积金转增股本预案的公告,https://news.10jqka.com.cn/tapp/notice.html#seq=18598877,1554307202,公告,,,000852,石化机械,矿山冶金机械
石化机械：2018年年度报告摘要,https://news.10jqka.com.cn/tapp/notice.html#seq=18598881,1554307202,公告,,,000852,石化机械,矿山冶金机械
石化机械：2018年年度报告,https://news.10jqka.com.cn/tapp/notice.html#seq=18598985,1554307202,公告,,,000852,石化机械,矿山冶金机械
石化机械2018年年度董事会经营评述,https://news.10jqka.com.cn/m610655232/,1554301269,新闻,,"50001627_石化机械,50019237_经营评述",000852,石化机械,矿山冶金机械
财报速递：石化机械去年全年净利1353.54万 同比增长44%,https://news.10jqka.com.cn/m610649978/,1554288676,新闻,,50000272_定期报告,000852,石化机械,矿山冶金机械
机械制造：推荐关注机械工程和半导体设备板块荐12股,https://news.10jqka.com.cn/m610644845/,1554275938,新闻,中性,"50001213_半导体,50025037_机械制造",000852,石化机械,矿山冶金机械
机械制造：关注一季报业绩超预期个股荐5股,https://news.10jqka.com.cn/m610619747/,1554191347,新闻,中性,"50009777_业绩超预期,50000425_一季报",000852,石化机械,矿山冶金机械
混改仍是国企改革突破口 10家重点公司值得关注,https://news.10jqka.com.cn/m610582751/,1553915091,新闻,中性,"50007732_国企改革,50000959_混合所有制改革",000852,石化机械,矿山冶金机械
国企改革突破口在哪里？10家公司再乘混改东风,https://news.10jqka.com.cn/m610576764/,1553857264,新闻,中性,"50007732_国企改革,50000959_混合所有制改革",000852,石化机械,矿山冶金机械
