title,url,ctime,label_type,label_property,label_article,code,company,industry
ST仰帆：明日停牌 4月29日起实施退市风险警示,https://news.10jqka.com.cn/m611086811/,1556203156,新闻,,"50003612_ST仰帆,50000631_被ST",600421,ST仰帆,其他通用机械
2019年1-3月专用设备制造业工业生产者出厂价格指数统计分析,https://news.10jqka.com.cn/m611012548/,1555999581,新闻,中性,50005128_机械设备,600421,ST仰帆,其他通用机械
一季度整体业绩承压 机械行业优选可持续增长公司,https://news.10jqka.com.cn/m611004953/,1555940384,新闻,中性,"50006702_业绩上升,50019735_业绩承压",600421,ST仰帆,其他通用机械
机构调研偏重周期股 化工、工程机械受关注,https://news.10jqka.com.cn/m610979906/,1555891842,新闻,中性,50000286_工程机械,600421,ST仰帆,其他通用机械
涨停股揭秘：年报披露期，扭亏个股有望摘帽 ST仰帆封涨停,https://news.10jqka.com.cn/m610956079/,1555654870,新闻,,50000091_涨停股揭秘,600421,ST仰帆,其他通用机械
A股高分红比例下滑 20多只“铁公鸡”仍一毛不拔,http://m.chinatimes.net.cn/article/85837.html,1555590367,新闻,中性,"50000276_分红派息,50019471_高股息股",600421,ST仰帆,其他通用机械
渤海证券：2019年挖掘机销量有望创新高 关注龙头股,https://news.10jqka.com.cn/m610906508/,1555487577,新闻,中性,50005128_工程机械,600421,ST仰帆,其他通用机械
机械制造：继续看好工程机械龙头全年表现荐5股,https://news.10jqka.com.cn/m610902715/,1555483144,新闻,中性,50005128_工程机械,600421,ST仰帆,其他通用机械
水泥、重卡龙头市值已超越上轮高点 下一个是工程机械吗,https://news.10jqka.com.cn/m610868444/,1555381035,新闻,中性,50005128_工程机械,600421,ST仰帆,其他通用机械
3月份挖掘机销售延续火爆 近14亿元大单重点布局9只概念股,https://news.10jqka.com.cn/m610771243/,1554901220,新闻,中性,50005128_机械设备,600421,ST仰帆,其他通用机械
3月挖掘机销量同比增长15.7% 2019年挖掘机销量有望再创历史新高,https://news.10jqka.com.cn/m610721792/,1554780473,新闻,利好,50005128_机械设备,600421,ST仰帆,其他通用机械
涨停股揭秘：ST板块大涨 ST仰帆封涨停,https://news.10jqka.com.cn/m610525865/,1553739855,新闻,,50000091_涨停股揭秘,600421,ST仰帆,其他通用机械
当心！A股“披星戴帽”警报拉响 已有2家公司连续数日跌停 近40家公司或被*ST,https://news.10jqka.com.cn/m610520219/,1553691747,新闻,利空,"50000631_被ST,50000301_披星戴帽",600421,ST仰帆,其他通用机械
涨停股揭秘：ST板块大涨 ST仰帆封涨停,https://news.10jqka.com.cn/m610509846/,1553681621,新闻,,50000091_涨停股揭秘,600421,ST仰帆,其他通用机械
紧急避险 这份即将披星戴帽股票名单请收藏,http://t.10jqka.com.cn/m/zhibo/pid_103847518.shtml,1553516530,新闻,中性,"50000631_被ST,50000301_披星戴帽",600421,ST仰帆,其他通用机械
涨停股揭秘：ST板块大涨 ST仰帆封涨停,https://news.10jqka.com.cn/m610374448/,1553132530,新闻,,50000091_涨停股揭秘,600421,ST仰帆,其他通用机械
涨停股揭秘：ST板块大涨 ST仰帆封涨停,https://news.10jqka.com.cn/m610347617/,1553047874,新闻,,50000091_涨停股揭秘,600421,ST仰帆,其他通用机械
【龙虎榜】 ST仰帆 03月14日成交明细,https://news.10jqka.com.cn/m610252542/,1552553640,新闻,,50004784_龙虎榜,600421,ST仰帆,其他通用机械
涨停股揭秘：年报披露期ST板块大涨 ST仰帆封涨停,https://news.10jqka.com.cn/m610194409/,1552372339,新闻,,50000091_涨停股揭秘,600421,ST仰帆,其他通用机械
涨停股揭秘：年报披露期ST板块大涨 ST仰帆封涨停,https://news.10jqka.com.cn/m610169295/,1552285328,新闻,,50000091_涨停股揭秘,600421,ST仰帆,其他通用机械
挖机销量稳健增长 国产龙头表现优异--行业周观点,https://mp.weixin.qq.com/s?__biz=MzU5MTUxMTIwNA==&mid=2247487290&idx=3&sn=b5a305ad2c03ffcafe5fbfc44cd915fb&chksm=fe2ca4f1c95b2de7cc3279765ecae684c347102d321f7760b878a05b4bfcb82212ca79261fb2&scene=0&xtrack=1,1551945004,新闻,中性,"50005128_机械设备,50006186_基础设施建设",600421,ST仰帆,其他通用机械
14日涨停13次！这一板块也现多只“妖股” 最牛个股节后已反弹超70%,http://t.10jqka.com.cn/m/zhibo/pid_102596014.shtml,1551269257,新闻,中性,"50000098_涨停,50013952_妖股",600421,ST仰帆,其他通用机械
ST仰帆索赔持续征集中 这些投资者勿错过诉讼机会,https://news.10jqka.com.cn/m609785894/,1550620878,新闻,利空,,600421,ST仰帆,其他通用机械
附表 2018年预计净资产为负的A股上市公司（按亏损上限计）(单位：亿元),https://news.10jqka.com.cn/m610781308/,1548965940,新闻,利空,"50000262_业绩预亏损,50010488_A股市场",600421,ST仰帆,其他通用机械
ST仰帆预计2018年全年亏损600.0万至900.0万,https://news.10jqka.com.cn/m609531989/,1548842012,新闻,,"50003612_ST仰帆,50000262_业绩预亏",600421,ST仰帆,其他通用机械
ST仰帆第七届董事会首次会议 选举周梁辉任董事长,https://news.10jqka.com.cn/m609438226/,1548393509,新闻,中性,"50000290_高管变更,50003612_ST仰帆",600421,ST仰帆,其他通用机械
ST仰帆夺权战告一段落 “中天系”上位,https://news.10jqka.com.cn/m609431056/,1548370753,新闻,中性,"50003612_ST仰帆,50000308_公司投资",600421,ST仰帆,其他通用机械
控制权转让升温  多家上市公司 实控人易主,https://news.10jqka.com.cn/m609430982/,1548370267,新闻,利空,"50000277_股权转让,50001421_莱茵体育",600421,ST仰帆,其他通用机械
ST仰帆实控人变更为楼永良,https://news.10jqka.com.cn/m609430009/,1548334878,新闻,利空,50003612_ST仰帆,600421,ST仰帆,其他通用机械
ST仰帆董事会改组 “中天系”占半数以上席位或拿下控制权,https://news.10jqka.com.cn/m609332676/,1548024104,新闻,中性,"50003612_ST仰帆,50015804_高管层重大变动",600421,ST仰帆,其他通用机械
两大阵营“和谐”重组董事会 ST仰帆“复活”迈出第一步,https://news.10jqka.com.cn/m609329919/,1547860977,新闻,中性,"50003612_ST仰帆,50015804_高管层重大变动",600421,ST仰帆,其他通用机械
ST股年度大考！13股有望“脱星摘帽” 6股存暂停上市风险,http://t.10jqka.com.cn/m/zhibo/pid_101301721.shtml,1547187228,新闻,,"50028808_终止上市预警,50005897_ST股",600421,ST仰帆,其他通用机械
ST仰帆(600421)01月09日14:30大单揭秘,https://news.10jqka.com.cn/m609124264/,1547016419,新闻,,"50003612_ST仰帆,50008101_大单揭秘",600421,ST仰帆,其他通用机械
实控人反击 ST仰帆花落谁家,https://news.10jqka.com.cn/m609114693/,1546991214,新闻,中性,"50003612_ST仰帆,50007730_股东大会",600421,ST仰帆,其他通用机械
“中天系”欲改组ST仰帆董事会遭狙击,https://news.10jqka.com.cn/m609089247/,1546902366,新闻,利空,"50003612_ST仰帆,50007730_股东大会",600421,ST仰帆,其他通用机械
“中天系”欲改组ST仰帆董事会  武汉新一代祭出临时提案掐点狙击,https://news.10jqka.com.cn/m609088481/,1546871146,新闻,利空,"50003612_ST仰帆,50005724_武汉",600421,ST仰帆,其他通用机械
风口上的ST股：今年这些个股谁将变“黑马”,https://news.10jqka.com.cn/m609063937/,1546820916,新闻,利空,"50005897_ST股,50028808_终止上市预警",600421,ST仰帆,其他通用机械
亮剑！证监会严监管成绩单出炉 106亿罚金创新高 一家机构被罚50亿 三家券商皆因一原因被查处 24名从业人员炒股被罚,https://news.10jqka.com.cn/m609061024/,1546662299,新闻,利空,"50001132_证监会,50015835_行政处罚",600421,ST仰帆,其他通用机械
资本市场违法“全景图”：证监会连年强监管 这些人却顶风作案,https://m.yicai.com/news/100092747.html,1546647559,新闻,利空,"50001132_证监会,50025085_资本市场",600421,ST仰帆,其他通用机械
A股财务造假套路有多深？    “打假”11家上市公司内幕,https://news.10jqka.com.cn/m609004082/,1546470918,新闻,利空,"50029813_财务风险,50010488_A股市场",600421,ST仰帆,其他通用机械
100 家上市公司开启首亏模式,https://news.10jqka.com.cn/m609004009/,1546470497,新闻,中性,"50015745_盈利能力下降,50000259_业绩预告",600421,ST仰帆,其他通用机械
证监会对2宗信息披露违法违规案件作出行政处罚,https://news.10jqka.com.cn/m608997213/,1546423929,新闻,利空,"50001132_证监会,50008136_信息披露",600421,ST仰帆,其他通用机械
证监会12月28日新闻发布会,https://news.10jqka.com.cn/m608971308/,1546053405,新闻,中性,"50001132_证监会,50006582_期货市场",600421,ST仰帆,其他通用机械
证监会部署专项执法行动 披露2宗案件,https://news.10jqka.com.cn/m608970324/,1546042126,新闻,利空,50001132_证监会,600421,ST仰帆,其他通用机械
证监会对2宗案件作出行政处罚 涉天成控股、ST仰帆,https://news.10jqka.com.cn/m608964939/,1545994501,新闻,利空,"50001132_证监会,50015835_行政处罚",600421,ST仰帆,其他通用机械
