江南集团已采取多项行动引进新投资者以扩大股东基础,https://news.10jqka.com.cn/m606650328/,1534759450,新闻,中性,"50000308_公司投资,50001132_证监会",HK1366,江南集团,电子元器件
江南集团预期上半年净利同比增加约110%,https://news.10jqka.com.cn/m606290111/,1533721382,新闻,利好,"50000426_半年报,50005450_净利润",HK1366,江南集团,电子元器件
江南集团(01366)称已解决股权高度集中情况,https://news.10jqka.com.cn/m604568675/,1526894557,新闻,,,HK1366,江南集团,电子元器件
江南集团（1366.HK）：行业整改 强者愈强,https://news.10jqka.com.cn/m604301790/,1525680505,新闻,,"50000654_处罚整改,50007902_整改",HK1366,江南集团,电子元器件
江南集团(01366.HK)预计2017年度利润同比减少约80%,https://news.10jqka.com.cn/m603245463/,1520245199,新闻,利空,,HK1366,江南集团,电子元器件
江南集团(01366.HK)已解决股权高度集中情况,https://news.10jqka.com.cn/m603022910/,1518519470,新闻,,,HK1366,江南集团,电子元器件
江南集团(01366)2017年12月29日首25名股东持股达66.61%,https://news.10jqka.com.cn/m603020468/,1518516649,新闻,,,HK1366,江南集团,电子元器件
江南集团(01366-HK)遭股东芮一平减持1.78亿股,https://news.10jqka.com.cn/m602631084/,1516762655,新闻,,,HK1366,江南集团,电子元器件
江南集团(01366)称股权架构已分散,https://news.10jqka.com.cn/m601544088/,1510571475,新闻,利空,,HK1366,江南集团,电子元器件
江南集团(01366.HK)底部再度上涨升6.7%,https://news.10jqka.com.cn/m601065434/,1508829347,新闻,,,HK1366,江南集团,电子元器件
港股电缆唯一标的江南集团大涨15%,https://news.10jqka.com.cn/m600767163/,1507777874,新闻,,,HK1366,江南集团,电子元器件
江南集团(01366)中期净利润同比减少82.9%至3760万元,https://news.10jqka.com.cn/m600183448/,1504096590,新闻,利空,,HK1366,江南集团,电子元器件
江南集团（1366.HK）发布盈警 拥有人应占利润同比减少不超过85%,https://news.10jqka.com.cn/m599634233/,1502796348,新闻,利空,,HK1366,江南集团,电子元器件
江南集团(01366.HK)料中期净利减少85%,https://news.10jqka.com.cn/m599632870/,1502794556,新闻,利空,,HK1366,江南集团,电子元器件
江南集团(01366)预期上半年净利减少不超85%,https://news.10jqka.com.cn/m599630145/,1502791257,新闻,利空,,HK1366,江南集团,电子元器件
江南集团(01366)称股权架构已分散而非高度集中,https://news.10jqka.com.cn/m599593385/,1502712034,新闻,,,HK1366,江南集团,电子元器件
江南集团(01366.HK)于8月30日举行董事会会议以批准中期业绩,https://news.10jqka.com.cn/m599339395/,1501068137,新闻,,,HK1366,江南集团,电子元器件
江南集团(01366-HK)发澄清公布指北京江南与其无关,https://news.10jqka.com.cn/m598765760/,1496575193,新闻,利空,,HK1366,江南集团,电子元器件
江南集团指2015年九成逾期应收账已结清 现跌4%,https://news.10jqka.com.cn/m598718675/,1496038999,新闻,,,HK1366,江南集团,电子元器件
江南集团(01366-HK)子公司与葛洲坝工程签订海外联营体协议,https://news.10jqka.com.cn/m598659099/,1495493829,新闻,利好,,HK1366,江南集团,电子元器件
芮一云增持江南集团110万股 耗资121万港币,https://news.10jqka.com.cn/m597585293/,1491824971,新闻,,,HK1366,江南集团,电子元器件
广州基金国际首季成衣供应链管理服务业务急跌,https://news.10jqka.com.cn/m611053184/,1556103133,新闻,中性,"50010962_供应链管理,50005722_广州",HK1367,广州基金国际控股,服装配套
广州基金国际控股一季度成衣供应链管理服务业务收入减少91%,https://news.10jqka.com.cn/m611052279/,1556102282,新闻,利空,"50010962_供应链管理,50005722_广州",HK1367,广州基金国际控股,服装配套
广州基金国际去年亏损1.01亿元不派息,https://news.10jqka.com.cn/m610461471/,1553560325,新闻,利空,"50000276_分红派息,50005722_广州",HK1367,广州基金国际控股,服装配套
广州基金国际料去年亏损扩大,https://news.10jqka.com.cn/m610320361/,1552953019,新闻,利空,"50000262_业绩预亏损,50005722_广州",HK1367,广州基金国际控股,服装配套
广州基金国际控股预期年度亏损大幅增加120%,https://news.10jqka.com.cn/m610317727/,1552909653,新闻,利空,"50000262_业绩预亏损,50005722_广州",HK1367,广州基金国际控股,服装配套
广州基金国际控股延期向元亨燃气授出的余下8000万港元,https://news.10jqka.com.cn/m609453185/,1548415519,新闻,利空,"50013531_贷款,50019069_借款",HK1367,广州基金国际控股,服装配套
广州基金国际控股委任李青为执董及主席,https://news.10jqka.com.cn/m609247281/,1547549565,新闻,中性,50005722_广州,HK1367,广州基金国际控股,服装配套
广州基金国际控股前三季成衣供应链管理业务收入减少51%至1.03亿港元,https://news.10jqka.com.cn/m608161722/,1542196451,新闻,中性,"50005722_广州,50007910_基金",HK1367,广州基金国际控股,服装配套
广州基金国际控股中期亏损扩大5.05倍至6671.7万港元,https://news.10jqka.com.cn/m606828836/,1535498515,新闻,利空,"50005722_广州,50007910_基金",HK1367,广州基金国际控股,服装配套
广州基金国际控股预期中期业绩盈转亏,https://news.10jqka.com.cn/m606503970/,1534332415,新闻,利空,"50008501_服务业,50005722_广州",HK1367,广州基金国际控股,服装配套
广州基金国际控股(01367-HK)上半年录得未变现投资亏损440万港元,https://news.10jqka.com.cn/m605449554/,1530615746,新闻,利空,"50000308_公司投资,50007910_基金",HK1367,广州基金国际控股,服装配套
广州基金国际控股(01367.HK)预期6个月放债收入1050万港元,https://news.10jqka.com.cn/m605450708/,1530613841,新闻,,"50007910_基金,50005722_广州",HK1367,广州基金国际控股,服装配套
大股东减持广州基金国际(01367)2350万股 涉资约1.4亿元,https://news.10jqka.com.cn/m604301611/,1525679115,新闻,,"50015855_股份减持,50007910_基金",HK1367,广州基金国际控股,服装配套
广州基金国际控股(01367)年度净亏损同比扩大7倍至4415.9万港元,https://news.10jqka.com.cn/m603614114/,1522078841,新闻,利空,,HK1367,广州基金国际控股,服装配套
