title,url,ctime,label_type,label_property,label_article,code,company,industry
稀土板块异动拉升 英洛华直线涨停,https://news.10jqka.com.cn/m610084292/,1551842194,新闻,,"50001588_英洛华,50000098_涨停",300748,金力永磁,--
金力永磁：为大众集团MEB项目提供稀土永磁产品,https://mp.weixin.qq.com/s?__biz=MzIxNjYxNjg4OQ==&mid=2247489835&idx=3&sn=bd652728027b7fec01a69aab7b035bff&chksm=978703fda0f08aeb4a0622929321e9fd7962629b528d05452db57b64697247aed2410b295c4a&scene=0,1551684563,新闻,中性,"50001024_稀土永磁,50030024_金力永磁",300748,金力永磁,--
28日公告精选：海南瑞泽拟玩“赛马”   融创中国去年净利增超45%,http://t.10jqka.com.cn/m/zhibo/pid_102648648.shtml,1551358057,新闻,中性,"50005890_公告集锦,50002331_海南瑞泽",300748,金力永磁,--
金力永磁收到联合汽车电子《零件定点书》,https://news.10jqka.com.cn/m609987182/,1551343483,新闻,中性,"50000837_汽车电子,50030024_金力永磁",300748,金力永磁,--
稀土永磁上涨7.11%欲抢占风口  供需改善+高弹性助板块继续走高,https://news.10jqka.com.cn/m609898058/,1551096629,新闻,利好,"50001024_稀土永磁,50001023_有色金属",300748,金力永磁,--
金力永磁：公司目前的产销率约96%,https://news.10jqka.com.cn/m609859147/,1550827265,新闻,,___,300748,金力永磁,--
金力永磁：2018年公司销售费用增长主要系公司大力发展非风电业务,https://news.10jqka.com.cn/m609857750/,1550825622,新闻,,___,300748,金力永磁,--
金力永磁：公司对外投资的企业目前均不符合申请科创板上市的条件,https://news.10jqka.com.cn/m609857702/,1550825433,新闻,,___,300748,金力永磁,--
金力永磁：公司已经连续第四年被评为金风科技的5A级供应商,https://news.10jqka.com.cn/m609857557/,1550824472,新闻,,___,300748,金力永磁,--
金力永磁：目前公司已经供货明阳智慧能源集团,https://news.10jqka.com.cn/m609857510/,1550824306,新闻,,___,300748,金力永磁,--
最活跃股票出炉 反弹行情56股筹码全部换了一遍手,http://t.10jqka.com.cn/m/zhibo/pid_102278575.shtml,1550577280,新闻,中性,"50005917_反弹,50005441_换手率",300748,金力永磁,--
 2.18龙虎榜复盘：今天仅有0.42%的股民亏损,http://t.10jqka.com.cn/m/zhibo/pid_102234466.shtml,1550484192,新闻,中性,"50004784_龙虎榜,50011069_OLED",300748,金力永磁,--
22家上市公司披露年报 新凤鸣等3只个股获社保等三类机构青睐,https://news.10jqka.com.cn/m609731391/,1550229639,新闻,中性,"50004331_新凤鸣,50012347_社保",300748,金力永磁,--
近50亿元北上资金热涌助推开门红 三维度盘盘A股红包行情,https://news.10jqka.com.cn/m609628004/,1549887112,新闻,中性,"50010178_北上资金,50018791_红包行情",300748,金力永磁,--
发展势头强劲，产销情况向好,https://news.10jqka.com.cn/m18221467_sr/,1549115578,研报,,,300748,金力永磁,--
融入顶尖客户产业链 金力永磁营收增长超四成,https://news.10jqka.com.cn/m609583194/,1548990524,新闻,中性,"50005449_营业收入,50030024_金力永磁",300748,金力永磁,--
深耕主业业绩稳定增长 金力永磁发展驶入快车道,https://news.10jqka.com.cn/m609576276/,1548980830,新闻,中性,"50006702_业绩上升,50030024_金力永磁",300748,金力永磁,--
金力永磁2018年盈利1.47亿元,https://news.10jqka.com.cn/m609574896/,1548940072,新闻,中性,"50030024_金力永磁,50009730_供应商",300748,金力永磁,--
证监会拟取消平仓线不得低于130%限制！业绩雷忙坏交易所 一天至少下发13份关注函,http://t.10jqka.com.cn/m/zhibo/pid_101969254.shtml,1548934682,新闻,中性,"50029774_关注函,50001132_证监会",300748,金力永磁,--
龙虎榜复盘：今年最环保的龙虎榜出炉,http://t.10jqka.com.cn/m/zhibo/pid_101969197.shtml,1548934218,新闻,中性,"50004784_龙虎榜,50031991_科创板",300748,金力永磁,--
金力永磁2018年年度董事会经营评述,https://news.10jqka.com.cn/m609565009/,1548928870,新闻,,"50019237_经营评述,50030024_金力永磁",300748,金力永磁,--
金力永磁预计2019年一季度净利润同比变动0%至15%,https://news.10jqka.com.cn/m609561234/,1548926050,新闻,,"50030024_金力永磁,50000425_一季报",300748,金力永磁,--
财报速递：金力永磁去年全年净利1.47亿 同比增长6%,https://news.10jqka.com.cn/m609560102/,1548925269,新闻,,"50006702_业绩上升,50030024_金力永磁",300748,金力永磁,--
半导体国产替代有望加速 新兴应用提供确定增量,https://mp.weixin.qq.com/s?__biz=MjM5ODA3Nzg2NA==&mid=2650577085&idx=1&sn=3b9990ccde4a22b24ffd66b4a490ff41&chksm=bed80c7a89af856ce08b9c0e75762cfd268ef18b3f084327bc4fc0cdc044ffd75d5844139143&scene=0&xtrack=1,1548763817,新闻,中性,"50001213_半导体,50019900_国产替代",300748,金力永磁,--
金力永磁预计2018年全年净利润同比变动0%至10%,https://news.10jqka.com.cn/m609500727/,1548751956,新闻,,"50030024_金力永磁,50005450_净利润",300748,金力永磁,--
稀土板块大幅拉升 鸿达兴业安泰科技涨停,https://news.10jqka.com.cn/m609387087/,1548212819,新闻,利好,"50001024_稀土永磁,50001739_鸿达兴业",300748,金力永磁,--
市场风向变了！次新股龙头跌停 10涨停的也盘中跌停了,https://news.10jqka.com.cn/m609215047/,1547457348,新闻,中性,"50017341_股价暴跌,50000750_次新股",300748,金力永磁,--
取消新股首日涨停板限制 应不应该？,http://t.10jqka.com.cn/m/zhibo/pid_101361052.shtml,1547445431,新闻,中性,"50000751_新股,50005475_涨停板",300748,金力永磁,--
从7连板到暴跌8% 这家公司半日换手近50%！次新股行情要熄火了吗？,https://news.10jqka.com.cn/m609207786/,1547443080,新闻,中性,"50000750_次新股,50000098_涨停",300748,金力永磁,--
次新股持续走强 整装待发迎“二月效应 ”,https://news.10jqka.com.cn/m609200601/,1547420149,新闻,利好,"50000750_次新股,50000098_涨停",300748,金力永磁,--
龙虎榜揭示逾37亿元资金动向  近九成个股月内实现上涨,https://news.10jqka.com.cn/m609196188/,1547247296,新闻,中性,"50004784_龙虎榜,50009637_资金抢筹",300748,金力永磁,--
涨停股揭秘：金力永磁：次新股 金力永磁封涨停,https://news.10jqka.com.cn/m609182553/,1547191067,新闻,,,300748,金力永磁,--
稀土永磁板块点评：工信部等加强稀土整顿 供需格局持续改善,https://mp.weixin.qq.com/s?__biz=MzA4NTkxMzE0Nw==&mid=2650156648&idx=1&sn=878735f8d46b3c5e7a50e2830a21f5b6&chksm=87d2353cb0a5bc2a7f92713b9515f10d0577fb4c06030fa00152e26c15638a63027a4a443176&scene=0&xtrack=1,1546829072,新闻,中性,,300748,金力永磁,--
年报披露22日拉开序幕关注沪深两市高成长股,https://news.10jqka.com.cn/m608982151/,1546394233,新闻,中性,,300748,金力永磁,--
深市2018年年报 预约时间表出炉,https://news.10jqka.com.cn/m608969853/,1546036883,新闻,中性,,300748,金力永磁,--
大单资金青睐汽车行业 上汽集团净流入最多,http://t.10jqka.com.cn/m/zhibo/pid_100831901.shtml,1545827044,新闻,,,300748,金力永磁,--
2500点拉锯战：资金连续10日流出5行业 主力悄悄潜伏了这些股票,http://t.10jqka.com.cn/m/zhibo/pid_100831902.shtml,1545827005,新闻,,,300748,金力永磁,--
非风力发电业务爆发，产能扩张延续高增长势头,https://news.10jqka.com.cn/m16345557_sr/,1541123846,研报,,,300748,金力永磁,--
【龙虎榜】 顶固集创 04月30日成交明细,https://news.10jqka.com.cn/m611172169/,1556614826,新闻,,50004784_龙虎榜,300749,顶固集创,--
资金重回业绩股！资金纷纷抄底此类股！,https://news.10jqka.com.cn/m611171346/,1556609203,推广,,,300749,顶固集创,--
顶固集创(300749)04月30日14:30大单揭秘,https://news.10jqka.com.cn/m611170553/,1556606847,新闻,,50008101_大单揭秘,300749,顶固集创,--
顶固集创：股票交易异常波动公告,https://news.10jqka.com.cn/tapp/notice.html#seq=19189991,1556553602,公告,,,300749,顶固集创,--
失联、刑拘、被夺权 上市公司董事长的“另类故事”,http://www.bjnews.com.cn/finance/2019/04/29/573679.html,1556494957,新闻,利空,"50000420_高管被查处,50001567_斯太尔",300749,顶固集创,--
顶固集创2019年一季度董事会经营评述,https://news.10jqka.com.cn/m611119768/,1556309176,新闻,,"50019237_经营评述,50030360_顶固集创",300749,顶固集创,--
顶固集创：2019年第一季度报告全文,https://news.10jqka.com.cn/tapp/notice.html#seq=19057411,1556294402,公告,,,300749,顶固集创,--
顶固集创：关于受让控股子公司股权的公告,https://news.10jqka.com.cn/tapp/notice.html#seq=19057417,1556294402,公告,,,300749,顶固集创,--
顶固集创：关于对外投资设立参股公司的公告,https://news.10jqka.com.cn/tapp/notice.html#seq=19057419,1556294402,公告,,,300749,顶固集创,--
公告解读：顶固集创一季度亏损63.33万,https://news.10jqka.com.cn/m611104304/,1556269109,新闻,,50000272_定期报告,300749,顶固集创,--
顶固集创：重大资产重组进展公告,https://news.10jqka.com.cn/tapp/notice.html#seq=18955921,1556035202,公告,,,300749,顶固集创,--
警惕业绩“踩雷”！上市公司一季度业绩“大变脸”的有这些,http://t.10jqka.com.cn/m/zhibo/pid_104716959.shtml,1554897513,新闻,利空,"50000259_业绩预告,50002925_华灿光电",300749,顶固集创,--
顶固集创：关于持股5%以上股东部分股份质押的公告,https://news.10jqka.com.cn/tapp/notice.html#seq=18663571,1554825602,公告,,,300749,顶固集创,--
顶固集创：重大资产重组进展公告,https://news.10jqka.com.cn/tapp/notice.html#seq=18663573,1554825602,公告,,,300749,顶固集创,--
轻工行业周报：从齐心集团看办公用品B2B市场的增长逻辑,https://mp.weixin.qq.com/s?__biz=MzI3MzQwNDcwNQ==&mid=2247486543&idx=6&sn=a9fdbd11feece6e334e7485b3ee91d51&chksm=eb228a01dc55031789bf43189161f0419707754b5a56ba890767e8a1b1bd3f55f1f009a7e273&scene=0&xtrack=1,1554770241,新闻,中性,"50002037_齐心集团,50011404_B2B",300749,顶固集创,--
造纸印刷包装：关注包装印刷板块荐2股,https://news.10jqka.com.cn/m610664323/,1554356819,新闻,中性,"50001221_造纸业,50005101_包装印刷",300749,顶固集创,--
顶固集创：关于2018年度利润分配及资本公积转增股本预案的公告,https://news.10jqka.com.cn/tapp/notice.html#seq=18578321,1554220802,公告,,,300749,顶固集创,--
顶固集创：2018年年度报告摘要,https://news.10jqka.com.cn/tapp/notice.html#seq=18578351,1554220802,公告,,,300749,顶固集创,--
