title,url,ctime,label_type,label_property,label_article,code,company,industry
去年249上市公司表面盈利 19家获政府补助超净利,http://www.bjnews.com.cn/finance/2019/04/29/573680.html,1556494936,新闻,中性,"50008197_政府补贴,50005450_净利润",002594,比亚迪,乘用车
比亚迪：2019年第一季度报告正文,https://news.10jqka.com.cn/tapp/notice.html#seq=19109027,1556467202,公告,,,002594,比亚迪,乘用车
比亚迪：2019年第一季度报告全文,https://news.10jqka.com.cn/tapp/notice.html#seq=19109501,1556467202,公告,,,002594,比亚迪,乘用车
低吸热情高涨 24股大单资金净流入均超亿元,https://news.10jqka.com.cn/m611124247/,1556458283,新闻,中性,"50009764_资金流入,50007767_大单资金",002594,比亚迪,乘用车
比亚迪预计半年度净利润同比增长203%至244%,https://news.10jqka.com.cn/m611124160/,1556455886,新闻,,"50002329_比亚迪,50006702_业绩上升",002594,比亚迪,乘用车
【提前看】28日公告精选： 乐视网一季度亏损1.77亿 信威集团去年亏近29亿被ST,http://t.10jqka.com.cn/m/zhibo/pid_105751693.shtml,1556455811,新闻,中性,"50000631_被ST,50007907_业绩亏损",002594,比亚迪,乘用车
比亚迪财报出炉：一季度净利增长631.98% 上半年净利预增超2倍,http://t.10jqka.com.cn/m/zhibo/pid_105750579.shtml,1556454351,新闻,利好,"50002329_比亚迪,50006702_业绩上升",002594,比亚迪,乘用车
比亚迪财报出炉：一季度净利增长631.98% 上半年预增超2倍,https://news.10jqka.com.cn/m611122959/,1556445656,新闻,利好,"50002329_比亚迪,50006702_业绩上升",002594,比亚迪,乘用车
比亚迪一季度净利同比增631.98%料上半年净利同比增逾2倍,https://news.10jqka.com.cn/m611122890/,1556445552,新闻,利好,"50002329_比亚迪,50000426_半年报",002594,比亚迪,乘用车
财报速递：比亚迪一季度净利7.5亿 同比增长632%,https://news.10jqka.com.cn/m611122835/,1556444413,新闻,,50000272_定期报告,002594,比亚迪,乘用车
比亚迪：一季度净利同比增长631.98%,https://news.10jqka.com.cn/m611122744/,1556443320,新闻,中性,"50006702_业绩上升,50002329_比亚迪",002594,比亚迪,乘用车
补贴退坡 新能源汽车市场格局加快分化,https://news.10jqka.com.cn/m611120733/,1556365176,新闻,利空,"50000379_新能源汽车,50000397_新能源整车",002594,比亚迪,乘用车
【财闻联播】中国人真有钱 去年买走世界1/3奢侈品！又见业绩暴雷潮 盈利1亿突变巨亏18亿,http://t.10jqka.com.cn/m/zhibo/pid_105705328.shtml,1556280883,新闻,利空,"50006702_业绩上升,50005929_业绩下降",002594,比亚迪,乘用车
新能源汽车补贴退坡对公司有何影响？比亚迪被深交所问询,http://www.bjnews.com.cn/finance/2019/04/26/572855.html,1556278949,新闻,利空,"50002329_比亚迪,50000379_新能源汽车",002594,比亚迪,乘用车
比亚迪将在江苏常州投资100亿元建设新能源乘用车基地,https://news.10jqka.com.cn/m611114638/,1556278372,新闻,中性,"50002329_比亚迪,50001216_汽车整车",002594,比亚迪,乘用车
比亚迪遭15项拷问！深交所不放年报疑点：为何净利下滑,https://news.10jqka.com.cn/m611110021/,1556274267,新闻,利空,"50002329_比亚迪,50004744_深交所",002594,比亚迪,乘用车
比亚迪遭深交所问询：说明净利润下降原因 自查金融服务费情况,http://t.10jqka.com.cn/m/zhibo/pid_105691000.shtml,1556266109,新闻,利空,"50002329_比亚迪,50005929_业绩下降",002594,比亚迪,乘用车
比亚迪遭深交所问询：说明净利润下降原因 自查金融服务费情况,https://news.10jqka.com.cn/m611103432/,1556266055,新闻,利空,"50002329_比亚迪,50005929_业绩下降",002594,比亚迪,乘用车
汽车零部件板块成长动能强劲,https://news.10jqka.com.cn/m611103070/,1556261735,新闻,中性,"50001217_汽车零部件,50001216_汽车整车",002594,比亚迪,乘用车
英伦风情的红色双层巴士  解码比亚迪“走出去”,http://t.10jqka.com.cn/m/zhibo/pid_105680324.shtml,1556260687,新闻,利好,"50002329_比亚迪,50005770_英国",002594,比亚迪,乘用车
比亚迪e5也失火 一周内四家车企事故爆新能源车隐患,http://www.bjnews.com.cn/auto/2019/04/26/572738.html,1556258065,新闻,利空,"50002329_比亚迪,50000379_新能源汽车",002594,比亚迪,乘用车
4月25日169只个股融资净买入逾5000万元,https://news.10jqka.com.cn/m611092209/,1556243474,新闻,,50036855_融资净买入,002594,比亚迪,乘用车
智能车联网厂商加速布局“秀肌肉” 二季度以来逾6亿元大单涌入8只概念股,https://news.10jqka.com.cn/m611085882/,1556200425,新闻,中性,"50011746_车联网,50009730_供应商",002594,比亚迪,乘用车
财富证券：年内核心投资逻辑正转入关注2019H2的汽车销量反转,https://news.10jqka.com.cn/m611080146/,1556189293,新闻,中性,"50020324_财富证券,50007002_投资逻辑",002594,比亚迪,乘用车
比亚迪：武汉起火e5底盘位置动力电池完好无损 将进一步调查事故具体原因,https://news.10jqka.com.cn/m611058535/,1556113649,新闻,利空,"50002329_比亚迪,50008563_动力电池",002594,比亚迪,乘用车
发展锂电还是氢燃料？不用争了 权威部门表态来了！,http://t.10jqka.com.cn/m/zhibo/pid_105519255.shtml,1556096753,新闻,中性,"50005388_氢能概念,50006866_锂电池",002594,比亚迪,乘用车
华为投资特辑：华为汽车横空出世 受益的股票你是否持有？,http://t.10jqka.com.cn/m/zhibo/pid_105463391.shtml,1556031185,新闻,中性,"50001092_华为,50006197_合作巨头",002594,比亚迪,乘用车
发展锂电还是氢燃料？不用争了 权威部门表态来了,https://news.10jqka.com.cn/m611032374/,1556029551,新闻,中性,"50005388_氢能概念,50006866_锂电池",002594,比亚迪,乘用车
佛吉亚江永玮：氢燃料是新能源汽车的终极方案 中国将主导发展,https://m.yicai.com/news/100170914.html,1556029370,新闻,中性,"50005388_氢能概念,50000379_新能源汽车",002594,比亚迪,乘用车
一家“泛非洲银行”上海落地 中企投资摩洛哥可搭哪些便捷,https://m.21jingji.com/article/20190423/herald/2d787f417eced3058c435d7e95a4524e.html,1556025993,新闻,中性,"50005805_非洲,50005659_上海",002594,比亚迪,乘用车
3200点附近龙虎榜机构博弈：净买入56股 9股评级调高,http://t.10jqka.com.cn/m/zhibo/pid_105458436.shtml,1556024027,新闻,中性,"50004784_龙虎榜,50000063_调高评级",002594,比亚迪,乘用车
上市车企角力上海车展 豪赌新能源胜算几何,https://m.yicai.com/news/100170482.html,1556016670,新闻,中性,"50000380_新能源,50012521_车展",002594,比亚迪,乘用车
3月新能源汽车销量同比大涨，一季度喜迎开门红,https://news.10jqka.com.cn/m18734635_sr/,1555296027,研报,,,002594,比亚迪,乘用车
3月新能源乘用车销量高增长，看好二季度延续热销,https://news.10jqka.com.cn/m18711193_sr/,1554943611,研报,,,002594,比亚迪,乘用车
3月销量持续高增长，看好后续催化不断,https://news.10jqka.com.cn/m18689217_sr/,1554864191,研报,,,002594,比亚迪,乘用车
年报点评：业绩符合预期，电动车将延续高增长态势,https://news.10jqka.com.cn/m18667723_sr/,1554804621,研报,,,002594,比亚迪,乘用车
火热登场！此股获机构大举建仓！,https://news.10jqka.com.cn/m611171438/,1556610204,推广,,,002595,豪迈科技,机床设备
