title,url,ctime,label_type,label_property,label_article,code,company,industry
柏堡龙2名股东合计减持1296万股 套现约1.8亿元,https://news.10jqka.com.cn/m608504793/,1543887929,新闻,利空,,002776,柏堡龙,休闲服装
回购规模骤增近3倍 苏泊尔等5公司遇难题,https://news.10jqka.com.cn/m608476828/,1543586457,新闻,中性,,002776,柏堡龙,休闲服装
行情不好 这些股强势不改创近半年新高,https://news.10jqka.com.cn/m608456842/,1543543825,新闻,,,002776,柏堡龙,休闲服装
服装纺织：从股份回购角度看纺服公司投资价值,https://news.10jqka.com.cn/m608408837/,1543381539,新闻,中性,,002776,柏堡龙,休闲服装
柏堡龙签署框架合作协议 50亿泛时尚小镇项目拟落地普宁,https://news.10jqka.com.cn/m607990714/,1541498115,新闻,中性,,002776,柏堡龙,休闲服装
柏堡龙：与普宁市人民政府签署普宁泛时尚小镇战略合作框架协议,https://m.jiemian.com/article/2597622.html,1541461761,新闻,中性,,002776,柏堡龙,休闲服装
柏堡龙预计全年净利润同比增长10%至20%,https://news.10jqka.com.cn/m607606234/,1539787913,新闻,,,002776,柏堡龙,休闲服装
柏堡龙三季收入微增7.97% 支出、负债现大幅增长,http://www.bjnews.com.cn/home/2018/10/17/511799.html,1539783548,新闻,中性,,002776,柏堡龙,休闲服装
财报速递：柏堡龙前三季度净利1.19亿 同比增长14%,https://news.10jqka.com.cn/m607605536/,1539778893,新闻,,,002776,柏堡龙,休闲服装
闪崩个股案例频发 股权质押雷区多,https://news.10jqka.com.cn/m610790744/,1539773612,新闻,利空,"50005476_跌停,50002505_柏堡龙",002776,柏堡龙,休闲服装
柏堡龙：公司将提前披露三季报,https://news.10jqka.com.cn/m607576473/,1539697037,新闻,中性,,002776,柏堡龙,休闲服装
柏堡龙现3笔大宗交易 共成交712.53万元,https://news.10jqka.com.cn/m607547766/,1539602159,新闻,中性,,002776,柏堡龙,休闲服装
零售端数据存在波动 17/18年国储棉合计轮出249万吨,https://mp.weixin.qq.com/s?__biz=MzAxMDgzNDIzMQ==&mid=2651127798&idx=1&sn=8b167355de1a2cab2620c437dc35d55f&chksm=80ba07aeb7cd8eb8dfc8b9e5867d3516b880dbd4b7047f76f5750ef7b6f4398f667f37ec3ee0&scene=0,1538984930,新闻,中性,,002776,柏堡龙,休闲服装
柏堡龙现1笔大宗交易 共成交500.00万元,https://news.10jqka.com.cn/m607366717/,1538125449,新闻,中性,,002776,柏堡龙,休闲服装
品牌服饰已达估值底部 生产型龙头继续提示关注全球布产主线 新模式龙头值得关注,https://mp.weixin.qq.com/s?__biz=MjM5ODMxMTcwMQ==&mid=2652379080&idx=1&sn=f1d727ac04734e2e3aaaea0c3790f3b4&chksm=bd2015b28a579ca47e74ca20ade0609ffa7b7c0f0dff825bef8ff3d78280d4ecfd7c1dc012df&scene=0,1536505663,新闻,中性,,002776,柏堡龙,休闲服装
