title,url,ctime,label_type,label_property,label_article,code,company,industry
涨停股揭秘：我国科学家制备出单层石墨烯纳米带 东方材料封涨停,https://news.10jqka.com.cn/m610530540/,1553752573,新闻,,50000091_涨停股揭秘,603110,东方材料,--
东方材料：公司生产CPi膜中的柔性阻焊油墨,https://news.10jqka.com.cn/m609821789/,1550719170,新闻,中性,"50011709_东方材料,50018615_油墨",603110,东方材料,--
化工新材料周报：一线折叠机推出在即 OLED 板块迎来大涨,https://mp.weixin.qq.com/s?__biz=MzI0MTQyNjg5NQ==&mid=2247486343&idx=1&sn=b22218f20482bf51f6e56bc03d26464a&chksm=e90a8327de7d0a317e523c6d83960dffeaafb4b29b4891cf0f3795126749e91cd16770616760&scene=0&xtrack=1,1550670791,新闻,中性,"50011069_OLED,50005110_化工合成材料",603110,东方材料,--
02月17日同花顺智能选股,https://news.10jqka.com.cn/m609736784/,1550440813,新闻,,"50010484_选股,50002637_同花顺",603110,东方材料,--
 2.15龙虎榜复盘：飞在天上的猪肉 与掉不下来的OLED,http://t.10jqka.com.cn/m/zhibo/pid_102184721.shtml,1550227909,新闻,热门,"50004784_龙虎榜,50011069_OLED",603110,东方材料,--
连续2日涨停 东方材料高管开启减持模式,https://news.10jqka.com.cn/m609714193/,1550199124,新闻,利空,"50011709_东方材料,50000014_高管减持",603110,东方材料,--
涨停股揭秘：华为5G概念手机将配备5500mAh石墨烯电池 东方材料封涨停,https://news.10jqka.com.cn/m609669475/,1550043118,新闻,,50000091_涨停股揭秘,603110,东方材料,--
东方材料：2017年PCB电子油墨产量为325吨,https://news.10jqka.com.cn/m608865456/,1545651769,新闻,中性,"50011709_东方材料,50018615_油墨",603110,东方材料,--
新东方新材料股份有限公司关于首次实施回购公司股份的公告,https://news.10jqka.com.cn/m608604800/,1544233160,新闻,利好,"50000643_股份回购,50004939_新东方",603110,东方材料,--
东方材料将花不超6750万元回购公司股份 用于股权激励,https://news.10jqka.com.cn/m608376995/,1543240342,新闻,中性,"50000643_股份回购,50011709_东方材料",603110,东方材料,--
A股史上最豪回购方案来了！平安一家顶百家,https://news.10jqka.com.cn/m607844113/,1540855841,新闻,中性,,603110,东方材料,--
财报速递：东方材料前三季度净利2856.37万 同比下降36%,https://news.10jqka.com.cn/m607829389/,1540804916,新闻,,,603110,东方材料,--
石墨烯产业或进入高速发展期 基金三季度持有13只潜力股,https://news.10jqka.com.cn/m607751333/,1540397458,新闻,中性,,603110,东方材料,--
本周37家公司限售股解禁市值180亿元,https://news.10jqka.com.cn/m607520134/,1539538409,新闻,利空,,603110,东方材料,--
东方材料将于10月16日解禁1836.72万股,https://news.10jqka.com.cn/m607430459/,1539086575,新闻,,,603110,东方材料,--
东方材料2018年半年度董事会经营评述,https://news.10jqka.com.cn/m606818242/,1535447095,新闻,,,603110,东方材料,--
财报速递：东方材料半年度净利1711.92万 同比下降21%,https://news.10jqka.com.cn/m606817162/,1535445861,新闻,,,603110,东方材料,--
石墨烯技术应用进入高速发展期 6只中报预计业绩翻番股现配置良机,https://news.10jqka.com.cn/m605743627/,1531847428,新闻,,,603110,东方材料,--
东方材料：已对软包装用胶水及油墨产品进行提价,http://data.p5w.net/s2158951.html,1531721093,新闻,,,603110,东方材料,--
东方材料：二季度原材料价格略有上涨,http://data.p5w.net/s2151541.html,1530513090,新闻,,,603110,东方材料,--
5月18日数据周复盘：涨价概念持续活跃 油气化工板块爆涨停潮,https://news.10jqka.com.cn/m604548297/,1526647911,新闻,利好,,603110,东方材料,--
“17级”新股近三成业绩变脸 迪生力降幅最大,https://news.10jqka.com.cn/m604226845/,1525263747,新闻,中性,,603110,东方材料,--
财报速递：东方材料一季度净利828万 同比增长4%,https://news.10jqka.com.cn/m604146770/,1524728800,新闻,,,603110,东方材料,--
东方材料2017年年度董事会经营评述,https://news.10jqka.com.cn/m604127640/,1524655948,新闻,,,603110,东方材料,--
财报速递：东方材料去年全年净利5503万 同比下降10%,https://news.10jqka.com.cn/m604121906/,1524650266,新闻,,,603110,东方材料,--
涨停复盘：高送转掀涨停潮 超跌股大幅反弹,https://news.10jqka.com.cn/m604093234/,1524558742,新闻,,,603110,东方材料,--
涨停股揭秘：东方材料：高送转预期 东方材料封涨停,https://news.10jqka.com.cn/m604092290/,1524553758,新闻,,,603110,东方材料,--
涨停复盘：芯片股全线爆发 物联网板块掀涨停潮,https://news.10jqka.com.cn/m603700400/,1522395264,新闻,,,603110,东方材料,--
新股研究（第180期）：东方材料——国内领先的油墨及胶粘剂制造商,https://news.10jqka.com.cn/m13113875_sr/,1516847037,研报,,,603110,东方材料,--
大盘终止连阳创业板创出新低 后市如何演绎？,https://news.10jqka.com.cn/m602473449/,1516002155,新闻,,,603110,东方材料,--
涨停复盘：贵州燃气再封涨停 低位次新股集体反弹,https://news.10jqka.com.cn/m602473265/,1516000767,新闻,,,603110,东方材料,--
东方材料：合作开发基于石墨烯应用的电子油墨产品,https://news.10jqka.com.cn/m602391524/,1515484062,新闻,利好,,603110,东方材料,--
东方材料：两家客户单位应收账款约645万 不会对业绩造成重大影响,https://news.10jqka.com.cn/m602318721/,1514982897,新闻,利好,,603110,东方材料,--
东方材料振幅、换手放大,https://news.10jqka.com.cn/m601498284/,1510259432,新闻,,,603110,东方材料,--
次新股板块投资热情升温 三维度精选6只潜力标的,https://news.10jqka.com.cn/m601481466/,1510159425,新闻,利好,,603110,东方材料,--
财报速递：东方材料前三季度净利4466万 同比增长9%,https://news.10jqka.com.cn/m601293064/,1509367416,新闻,,,603110,东方材料,--
涨停复盘：威唐工业领涨次新股 高送转概念集体爆发,https://news.10jqka.com.cn/m601113526/,1508915864,新闻,热门,,603110,东方材料,--
新股开板提醒：东方材料打开一字涨停,https://news.10jqka.com.cn/m601097919/,1508895089,新闻,,,603110,东方材料,--
88股每笔成交量增超50%,https://news.10jqka.com.cn/m601026557/,1508753595,新闻,利好,,603110,东方材料,--
新东方新材料股份有限公司股票交易异常波动公告,https://news.10jqka.com.cn/m600926721/,1508441307,新闻,,,603110,东方材料,--
每日涨停复盘：周期股领跌 房屋租赁概念爆发 股民：还是房地产稳当！,https://news.10jqka.com.cn/m600849536/,1508225092,新闻,,,603110,东方材料,--
